Feb 26 18:13:46 cs219-laptop kernel: [ 1478.769628] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 1, tx_rate: 54M, loss ratio: 0, window size: 80
Feb 26 18:15:44 cs219-laptop kernel: [ 1486.012767] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 62921, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:44 cs219-laptop kernel: [ 1486.018595] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63001, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.035844] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63081, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.040736] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63161, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.049534] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63241, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.055592] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63321, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.060887] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63401, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.070934] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63481, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.077061] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63561, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.086483] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63641, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.091684] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63721, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:15:45 cs219-laptop kernel: [ 1486.096381] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63801, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.101878] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63881, tx_rate: 48M, loss ratio: 19, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.112304] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 63961, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.116973] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64041, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.122679] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64121, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.136532] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64201, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.141649] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64281, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.153542] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64361, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.160368] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64441, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.181206] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64521, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:15:46 cs219-laptop kernel: [ 1486.185580] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64601, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.191870] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64681, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.197505] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64761, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.203068] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64841, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.208829] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 64921, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.214642] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65001, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.219562] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65081, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.224123] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65161, tx_rate: 54M, loss ratio: 8, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.232407] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65241, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.240816] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65321, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:15:47 cs219-laptop kernel: [ 1486.246109] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65401, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.250393] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65481, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.262153] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65561, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.272006] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65641, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.277054] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65721, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.284045] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65801, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.289848] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65881, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.299689] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 65961, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.304704] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66041, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.316695] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66121, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.332316] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66201, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:15:48 cs219-laptop kernel: [ 1486.337843] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66281, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.343173] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66361, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.349304] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66441, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.354618] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66521, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.364650] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66601, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.369930] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66681, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.375322] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66761, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.380006] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66841, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.389063] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 66921, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.395579] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67001, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.400264] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67081, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:49 cs219-laptop kernel: [ 1486.405121] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67161, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.423044] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67241, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.433551] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67321, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.438988] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67401, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.445488] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67481, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.452687] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67561, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.457555] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67641, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.463996] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67721, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.470742] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67801, tx_rate: 54M, loss ratio: 2, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.481328] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67881, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:50 cs219-laptop kernel: [ 1486.485837] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 67961, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:15:51 cs219-laptop kernel: [ 1486.490652] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68041, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:51 cs219-laptop kernel: [ 1486.501796] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68121, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:15:51 cs219-laptop kernel: [ 1486.507245] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68201, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:51 cs219-laptop kernel: [ 1486.513571] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68281, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:51 cs219-laptop kernel: [ 1486.519067] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68361, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:51 cs219-laptop kernel: [ 1486.527028] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68441, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:15:58 cs219-laptop kernel: [ 1486.812559] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68521, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:58 cs219-laptop kernel: [ 1486.830900] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68601, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:58 cs219-laptop kernel: [ 1486.847108] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68681, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:58 cs219-laptop kernel: [ 1486.857464] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68761, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.862750] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68841, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.867577] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 68921, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.879703] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69001, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.885150] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69081, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.893818] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69161, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.899338] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69241, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.904814] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69321, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.911092] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69401, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.923507] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69481, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:15:59 cs219-laptop kernel: [ 1486.929107] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69561, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1486.953506] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69641, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1486.958858] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69721, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1486.970970] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69801, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1486.975610] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69881, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1486.981693] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 69961, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1486.986417] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70041, tx_rate: 54M, loss ratio: 3, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1486.991019] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70121, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1487.002079] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70201, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1487.007136] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70281, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1487.012702] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70361, tx_rate: 54M, loss ratio: 9, window size: 80
Feb 26 18:16:00 cs219-laptop kernel: [ 1487.017812] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70441, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.027615] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70521, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.032665] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70601, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.037469] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70681, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.046852] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70761, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.052600] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70841, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.057412] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 70921, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.063141] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71001, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.068356] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71081, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.078525] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71161, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.083511] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71241, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:01 cs219-laptop kernel: [ 1487.088783] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71321, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.093473] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71401, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.098477] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71481, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.103191] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71561, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.107730] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71641, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.115931] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71721, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.120439] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71801, tx_rate: 54M, loss ratio: 6, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.128973] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71881, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.133799] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 71961, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.141109] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72041, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.146810] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72121, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.153415] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72201, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:16:02 cs219-laptop kernel: [ 1487.157899] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72281, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.165199] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72361, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.173783] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72441, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.178674] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72521, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.185491] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72601, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.190442] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72681, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.198527] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72761, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.204494] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72841, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.209277] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 72921, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.214403] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73001, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.225604] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73081, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.229969] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73161, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:16:03 cs219-laptop kernel: [ 1487.235719] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73241, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.240173] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73321, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.244884] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73401, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.252285] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73481, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.258345] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73561, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.264574] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73641, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.268889] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73721, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.274510] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73801, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.279282] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73881, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.285247] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 73961, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.291904] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74041, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:04 cs219-laptop kernel: [ 1487.296405] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74121, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.315016] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74201, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.320056] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74281, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.325509] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74361, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.333307] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74441, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.339268] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74521, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.345802] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74601, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.350174] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74681, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.360508] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74761, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.365395] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74841, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.376154] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 74921, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.381184] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 75001, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.385680] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 75081, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:16:05 cs219-laptop kernel: [ 1487.396560] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 75161, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:06 cs219-laptop kernel: [ 1487.402424] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 75241, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:16:06 cs219-laptop kernel: [ 1487.417534] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 75321, tx_rate: 48M, loss ratio: 9, window size: 80
